YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2025-03,WEEKDAY,8,TRAIN,PW1,870,2328
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,NS12,10500,13087
2025-03,WEEKDAY,5,TRAIN,BP2,2229,461
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,NS28,518,1216
2025-03,WEEKDAY,8,TRAIN,NE4/DT19,24559,82265
2025-03,WEEKDAY,7,TRAIN,DT27,17741,23539
2025-03,WEEKENDS/HOLIDAY,18,TRAIN,NE17/PTC,31326,36651
2025-03,WEEKDAY,14,TRAIN,CC28,2739,2844
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,PW2,60,64
2025-03,WEEKDAY,19,TRAIN,EW16/NE3/TE17,49159,27179
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,PE4,745,1266
2025-03,WEEKDAY,14,TRAIN,NE14,24363,22684
2025-03,WEEKDAY,20,TRAIN,BP8,1729,2073
2025-03,WEEKENDS/HOLIDAY,14,TRAIN,DT10,2436,1584
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,CG1/DT35,1321,5140
2025-03,WEEKENDS/HOLIDAY,22,TRAIN,NS27/CE2/TE20,1105,829
2025-03,WEEKENDS/HOLIDAY,23,TRAIN,TE3,560,3350
2025-03,WEEKENDS/HOLIDAY,10,TRAIN,PW5,2839,1002
2025-03,WEEKENDS/HOLIDAY,8,TRAIN,NE10,7380,6030
2025-03,WEEKDAY,10,TRAIN,EW21/CC22,13772,24714
2025-03,WEEKDAY,14,TRAIN,TE16,4956,5947
2025-03,WEEKDAY,0,TRAIN,DT23,52,176
2025-03,WEEKENDS/HOLIDAY,17,TRAIN,NS12,11793,11458
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,TE25,1017,1692
2025-03,WEEKENDS/HOLIDAY,19,TRAIN,EW21/CC22,9920,10247
2025-03,WEEKENDS/HOLIDAY,21,TRAIN,CC28,878,2682
2025-03,WEEKDAY,22,TRAIN,TE19,5594,1014
2025-03,WEEKENDS/HOLIDAY,20,TRAIN,TE13,1926,1464
2025-03,WEEKENDS/HOLIDAY,19,TRAIN,TE7,1943,3352
2025-03,WEEKENDS/HOLIDAY,11,TRAIN,NS20,22409,25367
2025-03,WEEKENDS/HOLIDAY,7,TRAIN,TE7,1796,2052
